Fact_Summary,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,total_amount
FAP48301501,2025-04-05,789301,Foodtown,"New Jersey, US",25891501,AM Biscuits 750,Food,221,2025-04-08,2025-04-08,221,1,1,1,170118.17549999998
FAP47202602,2025-04-05,789202,Rel Fresh,Ahmedabad,25891602,AM Tea 250,beverages,69,2025-04-07,2025-04-07,69,1,1,1,7728.0
FAP48202603,2025-04-05,789202,Rel Fresh,Ahmedabad,25891602,AM Tea 250,beverages,154,2025-04-08,2025-04-08,154,1,1,1,17248.0
FAP47720602,2025-04-05,789720,Colonial Farms,"New Jersey, US",25891602,AM Tea 250,beverages,61,2025-04-07,2025-04-07,61,1,1,1,15651.898500000001
FAP46621602,2025-04-05,789621,Expert Mart,Ahmedabad,25891602,AM Tea 250,beverages,143,2025-04-06,2025-04-06,143,1,1,1,16016.0
FAP47221602,2025-04-05,789221,Atlas Stores,Ahmedabad,25891602,AM Tea 250,beverages,103,2025-04-07,2025-04-06,82,0,1,0,11536.0
FAP46903602,2025-04-05,789903,Elite Mart,Vadodara,25891602,AM Tea 250,beverages,106,2025-04-06,2025-04-06,85,0,1,0,11872.0
FAP46201602,2025-04-05,789201,Rel Fresh,"New Jersey, US",25891602,AM Tea 250,beverages,152,2025-04-06,2025-04-06,152,1,1,1,39001.452000000005
FAP46522602,2025-04-05,789522,Acclaimed Stores,Vadodara,25891602,AM Tea 250,beverages,82,2025-04-06,2025-04-06,74,0,1,0,9184.0
FAP48902602,2025-04-05,789902,Elite Mart,Ahmedabad,25891602,AM Tea 250,beverages,155,2025-04-08,2025-04-08,155,1,1,1,17360.0
FAP47101602,2025-04-05,789101,Costco Wholesale,"New Jersey, US",25891602,AM Tea 250,beverages,164,2025-04-07,2025-04-07,164,1,1,1,42080.514
FAP46721603,2025-04-05,789721,Logic Stores,Ahmedabad,25891602,AM Tea 250,beverages,103,2025-04-06,2025-04-06,93,0,1,0,11536.0
FAP47422602,2025-04-05,789422,Lotus Mart,Vadodara,25891602,AM Tea 250,beverages,121,2025-04-07,2025-04-07,121,1,1,1,13552.0
FAP46521603,2025-04-05,789521,Acclaimed Stores,Ahmedabad,25891101,AM Milk 500,Dairy,316,2025-04-06,2025-04-09,316,1,0,0,39500.0
FAP46522602,2025-04-05,789522,Acclaimed Stores,Vadodara,25891101,AM Milk 500,Dairy,395,2025-04-06,2025-04-06,395,1,1,1,49375.0
FAP46101201,2025-04-05,789101,Costco Wholesale,"New Jersey, US",25891101,AM Milk 500,Dairy,473,2025-04-06,2025-04-06,473,1,1,1,161821.81399999998
FAP48603103,2025-04-05,789603,Info Stores,Vadodara,25891101,AM Milk 500,Dairy,300,2025-04-08,2025-04-08,300,1,1,1,37500.0
FAP47203101,2025-04-05,789203,Rel Fresh,Vadodara,25891101,AM Milk 500,Dairy,377,2025-04-07,2025-04-08,377,1,0,0,47125.0
FAP48902101,2025-04-05,789902,Elite Mart,Ahmedabad,25891101,AM Milk 500,Dairy,324,2025-04-08,2025-04-09,292,0,0,0,40500.0
FAP48702503,2025-04-05,789702,Sorefoz Mart,Ahmedabad,25891101,AM Milk 500,Dairy,481,2025-04-08,2025-04-08,481,1,1,1,60125.0
FAP46221503,2025-04-05,789221,Atlas Stores,Ahmedabad,25891101,AM Milk 500,Dairy,437,2025-04-06,2025-04-06,393,0,1,0,54625.0
FAP48221603,2025-04-05,789221,Atlas Stores,Ahmedabad,25891101,AM Milk 500,Dairy,416,2025-04-08,2025-04-08,416,1,1,1,52000.0
FAP46103601,2025-04-05,789103,Vijay Stores,Vadodara,25891101,AM Milk 500,Dairy,331,2025-04-06,2025-04-06,331,1,1,1,41375.0
FAP48601501,2025-04-05,789601,Price Rite,"New Jersey, US",25891101,AM Milk 500,Dairy,351,2025-04-08,2025-04-08,333,0,1,0,120083.418
FAP47401402,2025-04-05,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,333,2025-04-07,2025-04-07,333,1,1,1,113925.294
FAP48621603,2025-04-05,789621,Expert Mart,Ahmedabad,25891203,AM Butter 500,Dairy,246,2025-04-08,2025-04-08,221,0,1,0,73800.0
FAP48401502,2025-04-05,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,347,2025-04-08,2025-04-08,347,1,1,1,118714.946
FAP46603401,2025-04-05,789603,Info Stores,Vadodara,25891401,AM Curd 250,Dairy,438,2025-04-06,2025-04-05,438,1,1,1,21900.0
FAP46902502,2025-04-05,789902,Elite Mart,Ahmedabad,25891401,AM Curd 250,Dairy,275,2025-04-06,2025-04-06,275,1,1,1,13750.0
FAP48402603,2025-04-05,789402,Propel Mart,Ahmedabad,25891401,AM Curd 250,Dairy,357,2025-04-08,2025-04-08,357,1,1,1,17850.0
FAP47621401,2025-04-05,789621,Expert Mart,Ahmedabad,25891401,AM Curd 250,Dairy,462,2025-04-07,2025-04-07,462,1,1,1,23100.0
FAP47501401,2025-04-05,789501,Best Market,"New Jersey, US",25891401,AM Curd 250,Dairy,493,2025-04-07,2025-04-07,493,1,1,1,105415.10875
FAP48501401,2025-04-05,789501,Best Market,"New Jersey, US",25891401,AM Curd 250,Dairy,474,2025-04-08,2025-04-11,450,0,0,0,101352.45749999999
FAP48102601,2025-04-05,789102,Vijay Stores,Ahmedabad,25891401,AM Curd 250,Dairy,487,2025-04-08,2025-04-08,487,1,1,1,24350.0
FAP46503401,2025-04-05,789503,Viveks Stores,Vadodara,25891401,AM Curd 250,Dairy,370,2025-04-06,2025-04-07,333,0,0,0,18500.0
FAP48703502,2025-04-05,789703,Sorefoz Mart,Vadodara,25891401,AM Curd 250,Dairy,212,2025-04-08,2025-04-08,212,1,1,1,10600.0
FAP47301502,2025-04-05,789301,Foodtown,"New Jersey, US",25891401,AM Curd 250,Dairy,217,2025-04-07,2025-04-07,217,1,1,1,46399.753749999996
FAP46122401,2025-04-05,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,441,2025-04-06,2025-04-06,419,0,1,0,22050.0
FAP47122401,2025-04-05,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,274,2025-04-07,2025-04-10,274,1,0,0,13700.0
FAP48122401,2025-04-05,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,445,2025-04-08,2025-04-08,401,0,1,0,22250.0
FAP48103401,2025-04-05,789103,Vijay Stores,Vadodara,25891401,AM Curd 250,Dairy,417,2025-04-08,2025-04-08,396,0,1,0,20850.0
FAP46421401,2025-04-05,789421,Lotus Mart,Ahmedabad,25891401,AM Curd 250,Dairy,208,2025-04-06,2025-04-07,166,0,0,0,10400.0
FAP47521503,2025-04-05,789521,Acclaimed Stores,Ahmedabad,25891401,AM Curd 250,Dairy,483,2025-04-07,2025-04-06,435,0,1,0,24150.0
FAP48321401,2025-04-05,789321,Chiptec Stores,Ahmedabad,25891401,AM Curd 250,Dairy,460,2025-04-08,2025-04-08,460,1,1,1,23000.0
FAP46501603,2025-04-05,789501,Best Market,"New Jersey, US",25891603,AM Tea 100,beverages,132,2025-04-06,2025-04-05,132,1,1,1,11289.894
FAP47603603,2025-04-05,789603,Info Stores,Vadodara,25891603,AM Tea 100,beverages,168,2025-04-07,2025-04-07,168,1,1,1,7560.0
FAP46221603,2025-04-05,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,79,2025-04-06,2025-04-07,71,0,0,0,3555.0
FAP48221603,2025-04-05,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,105,2025-04-08,2025-04-08,105,1,1,1,4725.0
FAP46420603,2025-04-05,789420,Lidl,"New Jersey, US",25891603,AM Tea 100,beverages,144,2025-04-06,2025-04-05,144,1,1,1,12316.248
FAP46521603,2025-04-05,789521,Acclaimed Stores,Ahmedabad,25891603,AM Tea 100,beverages,173,2025-04-06,2025-04-09,138,0,0,0,7785.0
FAP48402603,2025-04-05,789402,Propel Mart,Ahmedabad,25891603,AM Tea 100,beverages,54,2025-04-08,2025-04-08,54,1,1,1,2430.0
FAP46903603,2025-04-05,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,99,2025-04-06,2025-04-05,94,0,1,0,4455.0
FAP47902603,2025-04-05,789902,Elite Mart,Ahmedabad,25891603,AM Tea 100,beverages,140,2025-04-07,2025-04-07,140,1,1,1,6300.0
FAP47303603,2025-04-05,789303,Expression Stores,Vadodara,25891603,AM Tea 100,beverages,154,2025-04-07,2025-04-07,154,1,1,1,6930.0
FAP46301603,2025-04-05,789301,Foodtown,"New Jersey, US",25891603,AM Tea 100,beverages,73,2025-04-06,2025-04-06,73,1,1,1,6243.6535
FAP46702603,2025-04-05,789702,Sorefoz Mart,Ahmedabad,25891603,AM Tea 100,beverages,106,2025-04-06,2025-04-06,85,0,1,0,4770.0
FAP46321603,2025-04-05,789321,Chiptec Stores,Ahmedabad,25891603,AM Tea 100,beverages,169,2025-04-06,2025-04-06,169,1,1,1,7605.0
FAP48202603,2025-04-05,789202,Rel Fresh,Ahmedabad,25891603,AM Tea 100,beverages,151,2025-04-08,2025-04-08,151,1,1,1,6795.0
FAP48201603,2025-04-05,789201,Rel Fresh,"New Jersey, US",25891603,AM Tea 100,beverages,139,2025-04-08,2025-04-09,139,1,0,0,11888.6005
FAP46721603,2025-04-05,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,166,2025-04-06,2025-04-06,166,1,1,1,7470.0
FAP48621603,2025-04-05,789621,Expert Mart,Ahmedabad,25891603,AM Tea 100,beverages,55,2025-04-08,2025-04-08,55,1,1,1,2475.0
FAP48122603,2025-04-05,789122,Coolblue,Vadodara,25891603,AM Tea 100,beverages,102,2025-04-08,2025-04-11,97,0,0,0,4590.0
FAP47501401,2025-04-05,789501,Best Market,"New Jersey, US",25891202,AM Butter 250,Dairy,212,2025-04-07,2025-04-07,212,1,1,1,72529.016
FAP47320502,2025-04-05,789320,Whole Foods Market,"New Jersey, US",25891202,AM Butter 250,Dairy,176,2025-04-07,2025-04-07,158,0,1,0,60212.768
FAP48420202,2025-04-05,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,238,2025-04-08,2025-04-08,238,1,1,1,81424.084
FAP47403202,2025-04-05,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,166,2025-04-07,2025-04-09,166,1,0,0,24900.0
FAP48403202,2025-04-05,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,270,2025-04-08,2025-04-09,216,0,0,0,40500.0
FAP46301202,2025-04-05,789301,Foodtown,"New Jersey, US",25891202,AM Butter 250,Dairy,396,2025-04-06,2025-04-08,356,0,0,0,135478.728
FAP47703202,2025-04-05,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,347,2025-04-07,2025-04-08,347,1,0,0,52050.0
FAP46303601,2025-04-05,789303,Expression Stores,Vadodara,25891202,AM Butter 250,Dairy,213,2025-04-06,2025-04-06,213,1,1,1,31950.0
FAP48721202,2025-04-05,789721,Logic Stores,Ahmedabad,25891202,AM Butter 250,Dairy,171,2025-04-08,2025-04-08,171,1,1,1,25650.0
FAP47401402,2025-04-05,789401,Wegmans,"New Jersey, US",25891202,AM Butter 250,Dairy,179,2025-04-07,2025-04-07,179,1,1,1,61239.121999999996
FAP48401502,2025-04-05,789401,Wegmans,"New Jersey, US",25891202,AM Butter 250,Dairy,119,2025-04-08,2025-04-08,119,1,1,1,40712.042
FAP48521202,2025-04-05,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,185,2025-04-08,2025-04-10,167,0,0,0,27750.0
FAP48520202,2025-04-05,789520,Fairway Market,"New Jersey, US",25891202,AM Butter 250,Dairy,421,2025-04-08,2025-04-09,400,0,0,0,144031.67799999999
FAP47621401,2025-04-05,789621,Expert Mart,Ahmedabad,25891202,AM Butter 250,Dairy,494,2025-04-07,2025-04-07,494,1,1,1,74100.0
FAP48621603,2025-04-05,789621,Expert Mart,Ahmedabad,25891202,AM Butter 250,Dairy,376,2025-04-08,2025-04-08,376,1,1,1,56400.0
FAP48202202,2025-04-05,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,352,2025-04-08,2025-04-07,352,1,1,1,52800.0
FAP48203501,2025-04-05,789203,Rel Fresh,Vadodara,25891202,AM Butter 250,Dairy,279,2025-04-08,2025-04-08,279,1,1,1,41850.0
FAP47203303,2025-04-05,789203,Rel Fresh,Vadodara,25891303,AM Ghee 100,Dairy,30,2025-04-07,2025-04-09,30,1,0,0,2700.0
FAP48721303,2025-04-05,789721,Logic Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,56,2025-04-08,2025-04-10,56,1,0,0,5040.0
FAP46522601,2025-04-05,789522,Acclaimed Stores,Vadodara,25891303,AM Ghee 100,Dairy,56,2025-04-06,2025-04-07,56,1,0,0,5040.0
FAP47102501,2025-04-05,789102,Vijay Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,72,2025-04-07,2025-04-07,72,1,1,1,6480.0
FAP47703601,2025-04-05,789703,Sorefoz Mart,Vadodara,25891303,AM Ghee 100,Dairy,90,2025-04-07,2025-04-07,81,0,1,0,8100.0
FAP46401503,2025-04-05,789401,Wegmans,"New Jersey, US",25891303,AM Ghee 100,Dairy,74,2025-04-06,2025-04-06,74,1,1,1,18987.549
FAP48622403,2025-04-05,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,31,2025-04-08,2025-04-08,29,0,1,0,2790.0
FAP47501303,2025-04-05,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,100,2025-04-07,2025-04-09,95,0,0,0,25658.850000000002
FAP46221303,2025-04-05,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,25,2025-04-06,2025-04-09,25,1,0,0,2250.0
FAP46202303,2025-04-05,789202,Rel Fresh,Ahmedabad,25891303,AM Ghee 100,Dairy,93,2025-04-06,2025-04-06,93,1,1,1,8370.0
FAP48503601,2025-04-05,789503,Viveks Stores,Vadodara,25891303,AM Ghee 100,Dairy,56,2025-04-08,2025-04-08,56,1,1,1,5040.0
FAP46403303,2025-04-05,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,99,2025-04-06,2025-04-06,99,1,1,1,8910.0
FAP47403303,2025-04-05,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,73,2025-04-07,2025-04-07,73,1,1,1,6570.0
FAP47121303,2025-04-05,789121,Coolblue,Ahmedabad,25891303,AM Ghee 100,Dairy,95,2025-04-07,2025-04-08,76,0,0,0,8550.0
FAP48220501,2025-04-05,789220,ShopRite,"New Jersey, US",25891303,AM Ghee 100,Dairy,51,2025-04-08,2025-04-08,51,1,1,1,13086.013500000001
FAP48101303,2025-04-05,789101,Costco Wholesale,"New Jersey, US",25891303,AM Ghee 100,Dairy,34,2025-04-08,2025-04-08,34,1,1,1,8724.009
FAP47702302,2025-04-05,789702,Sorefoz Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,99,2025-04-07,2025-04-07,89,0,1,0,13365.0
FAP47622302,2025-04-05,789622,Expert Mart,Vadodara,25891302,AM Ghee 150,Dairy,21,2025-04-07,2025-04-07,21,1,1,1,2835.0
FAP47320502,2025-04-05,789320,Whole Foods Market,"New Jersey, US",25891302,AM Ghee 150,Dairy,61,2025-04-07,2025-04-07,61,1,1,1,20869.198
FAP46321302,2025-04-05,789321,Chiptec Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,69,2025-04-06,2025-04-05,66,0,1,0,9315.0
FAP47321302,2025-04-05,789321,Chiptec Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,64,2025-04-07,2025-04-10,64,1,0,0,8640.0
FAP48221302,2025-04-05,789221,Atlas Stores,Ahmedabad,25891302,AM Ghee 150,Dairy,85,2025-04-08,2025-04-09,77,0,0,0,11475.0
FAP47520601,2025-04-05,789520,Fairway Market,"New Jersey, US",25891302,AM Ghee 150,Dairy,46,2025-04-07,2025-04-07,41,0,1,0,15737.428
FAP47420302,2025-04-05,789420,Lidl,"New Jersey, US",25891302,AM Ghee 150,Dairy,21,2025-04-07,2025-04-07,20,0,1,0,7184.478
FAP47220302,2025-04-05,789220,ShopRite,"New Jersey, US",25891302,AM Ghee 150,Dairy,63,2025-04-07,2025-04-07,63,1,1,1,21553.434
FAP46201602,2025-04-05,789201,Rel Fresh,"New Jersey, US",25891302,AM Ghee 150,Dairy,28,2025-04-06,2025-04-06,28,1,1,1,9579.304
FAP46122302,2025-04-05,789122,Coolblue,Vadodara,25891302,AM Ghee 150,Dairy,95,2025-04-06,2025-04-07,90,0,0,0,12825.0
FAP47902603,2025-04-05,789902,Elite Mart,Ahmedabad,25891302,AM Ghee 150,Dairy,52,2025-04-07,2025-04-07,52,1,1,1,7020.0
FAP46303601,2025-04-05,789303,Expression Stores,Vadodara,25891302,AM Ghee 150,Dairy,92,2025-04-06,2025-04-06,92,1,1,1,12420.0
FAP46202303,2025-04-05,789202,Rel Fresh,Ahmedabad,25891302,AM Ghee 150,Dairy,38,2025-04-06,2025-04-06,34,0,1,0,5130.0
FAP47720602,2025-04-05,789720,Colonial Farms,"New Jersey, US",25891302,AM Ghee 150,Dairy,30,2025-04-07,2025-04-07,30,1,1,1,10263.539999999999
FAP47401402,2025-04-05,789401,Wegmans,"New Jersey, US",25891302,AM Ghee 150,Dairy,49,2025-04-07,2025-04-07,49,1,1,1,16763.782
FAP47101602,2025-04-05,789101,Costco Wholesale,"New Jersey, US",25891302,AM Ghee 150,Dairy,56,2025-04-07,2025-04-07,56,1,1,1,19158.608
FAP47522302,2025-04-05,789522,Acclaimed Stores,Vadodara,25891302,AM Ghee 150,Dairy,55,2025-04-07,2025-04-10,52,0,0,0,7425.0
FAP46121302,2025-04-05,789121,Coolblue,Ahmedabad,25891302,AM Ghee 150,Dairy,88,2025-04-06,2025-04-08,70,0,0,0,11880.0
FAP47903302,2025-04-05,789903,Elite Mart,Vadodara,25891302,AM Ghee 150,Dairy,66,2025-04-07,2025-04-07,53,0,1,0,8910.0
FAP48422601,2025-04-05,789422,Lotus Mart,Vadodara,25891302,AM Ghee 150,Dairy,52,2025-04-08,2025-04-11,49,0,0,0,7020.0
FAP46301603,2025-04-05,789301,Foodtown,"New Jersey, US",25891302,AM Ghee 150,Dairy,27,2025-04-06,2025-04-06,24,0,1,0,9237.186
FAP47721301,2025-04-05,789721,Logic Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,73,2025-04-07,2025-04-09,66,0,0,0,16425.0
FAP46420503,2025-04-05,789420,Lidl,"New Jersey, US",25891301,AM Ghee 250,Dairy,74,2025-04-06,2025-04-07,70,0,0,0,37975.098
FAP48102601,2025-04-05,789102,Vijay Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,36,2025-04-08,2025-04-08,34,0,1,0,8100.0
FAP47103601,2025-04-05,789103,Vijay Stores,Vadodara,25891301,AM Ghee 250,Dairy,35,2025-04-07,2025-04-07,33,0,1,0,7875.0
FAP46321301,2025-04-05,789321,Chiptec Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,71,2025-04-06,2025-04-07,71,1,0,0,15975.0
FAP48321401,2025-04-05,789321,Chiptec Stores,Ahmedabad,25891301,AM Ghee 250,Dairy,68,2025-04-08,2025-04-08,68,1,1,1,15300.0
FAP47121601,2025-04-05,789121,Coolblue,Ahmedabad,25891301,AM Ghee 250,Dairy,55,2025-04-07,2025-04-10,55,1,0,0,12375.0
FAP48501403,2025-04-05,789501,Best Market,"New Jersey, US",25891301,AM Ghee 250,Dairy,32,2025-04-08,2025-04-10,32,1,0,0,16421.664
FAP48102503,2025-04-06,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,485,2025-04-08,2025-04-08,485,1,1,1,72750.0
FAP47402602,2025-04-06,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,236,2025-04-07,2025-04-07,212,0,1,0,35400.0
FAP48402302,2025-04-06,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,242,2025-04-08,2025-04-08,242,1,1,1,36300.0
FAP49402202,2025-04-06,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,476,2025-04-09,2025-04-10,476,1,0,0,71400.0
FAP47902602,2025-04-06,789902,Elite Mart,Ahmedabad,25891202,AM Butter 250,Dairy,361,2025-04-07,2025-04-07,361,1,1,1,54150.0
FAP49420402,2025-04-06,789420,Lidl,"New Jersey, US",25891202,AM Butter 250,Dairy,416,2025-04-09,2025-04-09,416,1,1,1,142321.088
FAP49903501,2025-04-06,789903,Elite Mart,Vadodara,25891202,AM Butter 250,Dairy,478,2025-04-09,2025-04-09,382,0,1,0,71700.0
FAP48422202,2025-04-06,789422,Lotus Mart,Vadodara,25891202,AM Butter 250,Dairy,361,2025-04-08,2025-04-08,361,1,1,1,54150.0
FAP49401602,2025-04-06,789401,Wegmans,"New Jersey, US",25891202,AM Butter 250,Dairy,399,2025-04-09,2025-04-09,359,0,1,0,136505.082
FAP47503603,2025-04-06,789503,Viveks Stores,Vadodara,25891202,AM Butter 250,Dairy,231,2025-04-07,2025-04-07,231,1,1,1,34650.0
FAP48503403,2025-04-06,789503,Viveks Stores,Vadodara,25891202,AM Butter 250,Dairy,380,2025-04-08,2025-04-08,380,1,1,1,57000.0
FAP48601202,2025-04-06,789601,Price Rite,"New Jersey, US",25891202,AM Butter 250,Dairy,389,2025-04-08,2025-04-08,350,0,1,0,133083.902
FAP49603502,2025-04-06,789603,Info Stores,Vadodara,25891202,AM Butter 250,Dairy,286,2025-04-09,2025-04-09,272,0,1,0,42900.0
FAP47220603,2025-04-06,789220,ShopRite,"New Jersey, US",25891202,AM Butter 250,Dairy,313,2025-04-07,2025-04-07,313,1,1,1,107082.934
FAP47521602,2025-04-06,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,494,2025-04-07,2025-04-08,445,0,0,0,74100.0
FAP49521202,2025-04-06,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,182,2025-04-09,2025-04-11,182,1,0,0,27300.0
FAP49520202,2025-04-06,789520,Fairway Market,"New Jersey, US",25891202,AM Butter 250,Dairy,461,2025-04-09,2025-04-10,369,0,0,0,157716.398
FAP47121202,2025-04-06,789121,Coolblue,Ahmedabad,25891202,AM Butter 250,Dairy,493,2025-04-07,2025-04-09,493,1,0,0,73950.0
FAP47721303,2025-04-06,789721,Logic Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,65,2025-04-07,2025-04-08,65,1,0,0,5850.0
FAP49601303,2025-04-06,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,48,2025-04-09,2025-04-09,46,0,1,0,12316.248
FAP48401403,2025-04-06,789401,Wegmans,"New Jersey, US",25891303,AM Ghee 100,Dairy,23,2025-04-08,2025-04-08,23,1,1,1,5901.5355
FAP47720303,2025-04-06,789720,Colonial Farms,"New Jersey, US",25891303,AM Ghee 100,Dairy,68,2025-04-07,2025-04-08,68,1,0,0,17448.018
FAP47421303,2025-04-06,789421,Lotus Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,56,2025-04-07,2025-04-09,53,0,0,0,5040.0
FAP47622303,2025-04-06,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,52,2025-04-07,2025-04-07,49,0,1,0,4680.0
FAP47122303,2025-04-06,789122,Coolblue,Vadodara,25891303,AM Ghee 100,Dairy,92,2025-04-07,2025-04-08,83,0,0,0,8280.0
FAP49520602,2025-04-06,789520,Fairway Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,69,2025-04-09,2025-04-12,55,0,0,0,17704.6065
FAP48320503,2025-04-06,789320,Whole Foods Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,100,2025-04-08,2025-04-08,100,1,1,1,25658.850000000002
FAP49403602,2025-04-06,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,21,2025-04-09,2025-04-09,21,1,1,1,1890.0
FAP48121303,2025-04-06,789121,Coolblue,Ahmedabad,25891303,AM Ghee 100,Dairy,52,2025-04-08,2025-04-11,52,1,0,0,4680.0
FAP47402602,2025-04-06,789402,Propel Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,74,2025-04-07,2025-04-07,74,1,1,1,6660.0
FAP49903501,2025-04-06,789903,Elite Mart,Vadodara,25891501,AM Biscuits 750,Food,208,2025-04-09,2025-04-09,208,1,1,1,62400.0
FAP47103203,2025-04-06,789103,Vijay Stores,Vadodara,25891203,AM Butter 500,Dairy,333,2025-04-07,2025-04-06,316,0,1,0,99900.0
FAP48103503,2025-04-06,789103,Vijay Stores,Vadodara,25891203,AM Butter 500,Dairy,258,2025-04-08,2025-04-08,258,1,1,1,77400.0
FAP47422301,2025-04-06,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,414,2025-04-07,2025-04-08,373,0,0,0,124200.0
FAP48422203,2025-04-06,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,115,2025-04-08,2025-04-10,115,1,0,0,34500.0
FAP49422203,2025-04-06,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,206,2025-04-09,2025-04-09,206,1,1,1,61800.0
FAP49101601,2025-04-06,789101,Costco Wholesale,"New Jersey, US",25891203,AM Butter 500,Dairy,212,2025-04-09,2025-04-09,201,0,1,0,163190.286
FAP48401203,2025-04-06,789401,Wegmans,"New Jersey, US",25891203,AM Butter 500,Dairy,302,2025-04-08,2025-04-09,302,1,0,0,232469.18099999998
FAP49401602,2025-04-06,789401,Wegmans,"New Jersey, US",25891203,AM Butter 500,Dairy,342,2025-04-09,2025-04-09,342,1,1,1,263259.801
FAP49703203,2025-04-06,789703,Sorefoz Mart,Vadodara,25891203,AM Butter 500,Dairy,213,2025-04-09,2025-04-09,192,0,1,0,63900.0
FAP48721203,2025-04-06,789721,Logic Stores,Ahmedabad,25891203,AM Butter 500,Dairy,373,2025-04-08,2025-04-08,373,1,1,1,111900.0
FAP47420502,2025-04-06,789420,Lidl,"New Jersey, US",25891203,AM Butter 500,Dairy,476,2025-04-07,2025-04-08,476,1,0,0,366408.37799999997
FAP49522402,2025-04-06,789522,Acclaimed Stores,Vadodara,25891203,AM Butter 500,Dairy,398,2025-04-09,2025-04-09,398,1,1,1,119400.0
FAP47720402,2025-04-06,789720,Colonial Farms,"New Jersey, US",25891203,AM Butter 500,Dairy,145,2025-04-07,2025-04-07,131,0,1,0,111615.9975
FAP47303602,2025-04-06,789303,Expression Stores,Vadodara,25891203,AM Butter 500,Dairy,317,2025-04-07,2025-04-07,317,1,1,1,95100.0
FAP49121203,2025-04-06,789121,Coolblue,Ahmedabad,25891203,AM Butter 500,Dairy,203,2025-04-09,2025-04-10,203,1,0,0,60900.0
FAP47321203,2025-04-06,789321,Chiptec Stores,Ahmedabad,25891203,AM Butter 500,Dairy,232,2025-04-07,2025-04-08,220,0,0,0,69600.0
FAP47622303,2025-04-06,789622,Expert Mart,Vadodara,25891203,AM Butter 500,Dairy,189,2025-04-07,2025-04-07,189,1,1,1,56700.0
FAP48622601,2025-04-06,789622,Expert Mart,Vadodara,25891203,AM Butter 500,Dairy,102,2025-04-08,2025-04-08,92,0,1,0,30600.0
FAP47102203,2025-04-06,789102,Vijay Stores,Ahmedabad,25891203,AM Butter 500,Dairy,211,2025-04-07,2025-04-08,211,1,0,0,63300.0
FAP47902203,2025-04-06,789902,Elite Mart,Ahmedabad,25891203,AM Butter 500,Dairy,434,2025-04-07,2025-04-06,391,0,1,0,130200.0
FAP48903602,2025-04-06,789903,Elite Mart,Vadodara,25891203,AM Butter 500,Dairy,148,2025-04-08,2025-04-08,118,0,1,0,44400.0
